index,horizon,n_test,accuracy,macro_f1,majority_acc
KOSPI,1,244,0.29918032786885246,0.2937821380146563,0.35655737704918034
KOSPI,5,244,0.3155737704918033,0.31417748917748917,0.3729508196721312
KOSPI,21,244,0.430327868852459,0.3985201919589629,0.36065573770491804
KOSPI,252,244,0.38114754098360654,0.2321255786432773,0.10655737704918032
KOSDAQ,1,244,0.3155737704918033,0.29947307097202586,0.3401639344262295
KOSDAQ,5,244,0.3442622950819672,0.28847360740550404,0.3360655737704918
KOSDAQ,21,244,0.3401639344262295,0.3210539038443644,0.27459016393442626
KOSDAQ,252,244,0.29508196721311475,0.26390982500891896,0.5081967213114754
