index,horizon,n_test,accuracy,macro_f1,majority_acc
삼성전자,1,486,0.4176954732510288,0.36764849156756024,0.3868312757201646
삼성전자,5,486,0.33539094650205764,0.3156819249045084,0.3868312757201646
삼성전자,21,486,0.3662551440329218,0.27451653754935385,0.3374485596707819
삼성전자,252,337,0.5341246290801187,0.36143695014662763,0.4599406528189911
